"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.068416482E1,7.288256288E-2,-1.162815094E-2,1.158857346E-1
1.068916971E1,1.189248562E-1,3.616046906E-2,1.202940941E-1
1.069414407E1,8.919179440E-2,1.279163361E-2,7.043886185E-2
1.069911844E1,8.825349808E-2,1.094150543E-2,9.426784515E-2
1.070406229E1,1.322973669E-1,-5.060195923E-3,7.775926590E-2
1.070906717E1,1.499349773E-1,9.747505188E-3,9.206438065E-2
1.071404153E1,8.937737346E-2,3.165245056E-3,9.914684296E-2
1.071901590E1,7.892078161E-2,-2.224636078E-2,1.274156570E-1
1.072399026E1,1.182852685E-1,-9.656906128E-3,7.756900787E-2
1.072896463E1,1.361806393E-1,7.589340210E-3,9.900093079E-2
1.073393899E1,1.232259572E-1,-2.251911163E-2,1.403045654E-2
1.073891336E1,1.056303382E-1,-2.876949310E-2,6.432294846E-2
1.074388772E1,1.212876737E-1,-1.608276367E-2,1.354398727E-1
1.074886209E1,1.109931469E-1,2.246284485E-2,4.779767990E-2
1.075383646E1,1.387096941E-1,3.241920471E-2,1.996707916E-2
1.075881082E1,1.615252495E-1,-4.917144775E-3,1.009545326E-1
1.076378519E1,1.558219194E-1,-8.911132812E-3,4.433345795E-2
1.076875955E1,1.690368354E-1,1.783561707E-2,2.373695374E-3
1.077376443E1,1.655945182E-1,6.594657898E-3,2.214336395E-2
1.077873880E1,1.291756034E-1,-9.258270264E-3,3.940677643E-2
1.078371316E1,1.096422076E-1,-2.730083466E-2,2.116584778E-2
1.078868753E1,1.989301741E-1,1.147937775E-2,-4.883527756E-2
1.079366189E1,1.199449003E-1,2.159214020E-2,-2.149677277E-2
1.079863626E1,1.572628319E-1,3.296852112E-3,-6.992006302E-2
1.080361063E1,2.036989331E-1,3.946781158E-2,1.205048561E-1
1.080858499E1,1.248062253E-1,3.288841248E-2,8.041524887E-2
1.081355936E1,1.388505101E-1,-6.622314453E-3,-3.716945648E-2
1.081853372E1,1.527642012E-1,2.039051056E-2,3.047704697E-2
1.082356912E1,2.396207452E-1,3.542613983E-2,-1.077394485E-1
1.082848245E1,1.558131874E-1,1.486396790E-2,-4.188060760E-2
1.083348733E1,1.083067358E-1,2.046108246E-2,6.594038010E-2
1.083846170E1,1.579956412E-1,2.128791809E-2,2.899169922E-3
1.084343606E1,1.953623891E-1,-1.333713531E-2,-1.481056213E-2
1.084841043E1,1.309249401E-1,1.368236542E-2,-4.183912277E-2
1.085338480E1,1.402990818E-1,2.633380890E-2,-9.607791901E-3
1.085835916E1,1.142396927E-1,6.720638275E-2,1.054906845E-2
1.086333352E1,1.780654192E-1,6.519031525E-2,-2.854919434E-2
1.086830789E1,2.578369677E-1,6.313419342E-2,1.286602020E-2
1.087328226E1,1.315610707E-1,-1.210117340E-2,3.266811371E-2
1.087825662E1,1.644546092E-1,5.258274078E-2,-1.317925453E-1
1.088323099E1,8.367723227E-2,5.773258209E-2,-5.171918869E-2
1.088820535E1,1.498571336E-1,6.164550781E-3,-5.023527145E-2
1.089317972E1,1.564918458E-1,2.818393707E-2,-4.406881332E-2
1.089815408E1,7.568517327E-2,4.761981964E-2,-4.980611801E-2
1.090312845E1,1.063994169E-1,5.505180359E-2,-1.121959686E-1
1.090810281E1,2.832221985E-2,2.465438843E-2,-1.174130440E-1
1.091307718E1,1.021141410E-1,4.176139832E-2,-1.012964249E-1
1.091805154E1,1.045928895E-1,4.224205017E-2,-1.209068298E-2
1.092305642E1,9.527382255E-2,4.982566833E-2,-4.398536682E-2
1.092803079E1,9.297603369E-2,2.421474457E-2,-9.460020065E-2
1.093300516E1,1.026651263E-2,1.080513000E-3,-1.850414276E-1
1.093797952E1,2.274346352E-2,4.895877838E-2,-9.768724442E-2
1.094295389E1,4.007071257E-2,5.635166168E-2,-8.891487122E-2
1.094792825E1,2.434340119E-2,3.535556793E-2,-9.438514709E-2
1.095290262E1,1.695960760E-3,3.814220428E-2,-1.659054756E-1
1.095787698E1,3.352710605E-2,3.850841522E-2,-1.046857834E-1
1.096285135E1,6.084680557E-3,2.230930328E-2,-1.951012611E-1
1.096782571E1,-2.166271210E-3,6.531906128E-2,-1.430583000E-1
1.097280008E1,-2.438837290E-2,3.951549530E-2,-1.339430809E-1
1.097777444E1,2.203655243E-2,3.745460510E-2,-1.533308029E-1
1.098274881E1,-1.933914423E-2,6.133937836E-2,-1.041464806E-1
1.098772317E1,-3.203278780E-2,5.432033539E-2,-1.096878052E-1
1.099269754E1,-3.275889158E-2,1.903343201E-2,-1.340703964E-1
1.099767190E1,-7.503986359E-3,5.957698822E-2,-1.417288780E-1
1.100264627E1,-8.436471224E-3,6.203174591E-2,-1.233339310E-1
1.100762063E1,-4.247388244E-2,4.792213440E-2,-1.381635666E-1
1.101262552E1,-3.621509671E-2,-2.046012878E-2,-1.152191162E-1
1.101759988E1,-1.828294992E-2,1.554775238E-2,-1.609749794E-1
1.102257425E1,-9.484407306E-2,2.769088745E-2,-1.496496201E-1
1.102754861E1,-5.030018091E-2,5.389595032E-2,-1.407828331E-1
1.103252298E1,-1.029750109E-1,4.439544678E-2,-1.580553055E-1
1.103749734E1,-4.200285673E-2,3.493499756E-2,-1.705088615E-1
1.104247171E1,-9.021419287E-2,4.911708832E-2,-1.829071045E-1
1.104744607E1,-3.414496779E-2,3.007316589E-2,-1.858377457E-1
1.105242044E1,-8.472841978E-2,3.477382660E-2,-1.722469330E-1
1.105739480E1,-8.772465587E-2,6.304073334E-2,-1.139173508E-1
1.106236917E1,-6.949031353E-2,3.437900543E-2,-1.835927963E-1
1.106734354E1,-7.498809695E-2,5.078887939E-2,-1.464877129E-1
1.107231790E1,-1.133981943E-1,5.998229980E-2,-1.049723625E-1
1.107729226E1,-6.643784046E-2,5.493831635E-2,-8.268785477E-2
1.108226663E1,-1.496798694E-1,3.343200684E-2,-1.597084999E-1
1.108724100E1,-1.283895075E-1,6.167602539E-2,-2.266464233E-1
1.109221536E1,-1.332424879E-1,3.065109253E-2,-1.254520416E-1
1.109722024E1,-1.049292088E-1,3.291606903E-2,-1.880040169E-1
1.110219461E1,-1.310566366E-1,7.293319702E-2,-1.202063560E-1
1.110716897E1,-9.316089749E-2,2.761936188E-2,-1.190948486E-1
1.111214334E1,-1.122791171E-1,4.405689240E-2,-8.258295059E-2
1.111711770E1,-1.336889863E-1,4.145145416E-2,-1.408209801E-1
1.112206155E1,-1.620692909E-1,2.226448059E-2,-8.772516251E-2
1.112712747E1,-1.548212767E-1,2.680301666E-2,-1.602320671E-1
1.113204080E1,-1.547365487E-1,5.490875244E-2,-4.565095901E-2
1.113701517E1,-1.098123789E-1,3.082752228E-2,-1.020102501E-1
1.114198953E1,-1.101830006E-1,5.179500580E-2,-5.639505386E-2
1.114696390E1,-1.200432777E-1,4.662036896E-2,-4.420709610E-2
1.115193826E1,-8.738163114E-2,-1.282596588E-2,-1.006026268E-1
1.115691263E1,-8.809015155E-2,5.095005035E-2,6.325244904E-3
1.116185647E1,-1.053421497E-1,1.267147064E-2,-3.165435791E-2
1.116683084E1,-1.153723598E-1,7.740974426E-3,-7.170152664E-2
1.117180520E1,-1.560913324E-1,3.587913513E-2,-9.963464737E-2
1.117677957E1,-1.375185847E-1,6.141853333E-2,-7.304477692E-2
1.118175394E1,-9.540078044E-2,-2.957344055E-3,-1.831531525E-3
1.118672830E1,-1.149432957E-1,2.528572083E-2,-1.144695282E-2
1.119170267E1,-1.792535186E-1,4.383182526E-2,2.384757996E-2
1.119670755E1,-1.250747740E-1,1.023101807E-2,5.405426025E-2
1.120168191E1,-1.610530317E-1,3.352451324E-2,3.438901901E-2
1.120665628E1,-1.069959700E-1,-7.091522217E-3,-3.702354431E-2
1.121160013E1,-1.359203160E-1,2.300262451E-3,3.225803375E-3
1.121660501E1,-1.290540993E-1,1.399612427E-2,4.079818726E-2
1.122157938E1,-1.458713114E-1,3.734016418E-2,1.897144318E-2
1.122658426E1,-1.367013156E-1,6.280899048E-2,2.088499069E-2
1.123155862E1,-1.087678969E-1,5.427360535E-3,1.331901550E-2
1.123653299E1,-1.282440722E-1,-2.557182312E-2,1.753997803E-2
1.124150735E1,-8.144778013E-2,3.566932678E-2,-2.322864532E-2
1.124648172E1,-1.200466156E-1,6.331253052E-2,4.251718521E-2
1.125145608E1,-1.111524999E-1,-6.057739258E-3,3.454065323E-2
1.125643045E1,-1.212565303E-1,1.719188690E-2,5.362033844E-3
1.126140481E1,-1.124226153E-1,2.836418152E-2,6.366539001E-2
1.126637918E1,-1.319890320E-1,1.347732544E-2,-1.070833206E-2
1.127135354E1,-9.003752470E-2,1.529788971E-2,2.656030655E-2
1.127632791E1,-1.098405719E-1,4.310703278E-2,8.245277405E-2
1.128133279E1,-9.879264235E-2,3.999328613E-2,7.886171341E-2
1.128630716E1,-5.717858672E-2,1.328182220E-2,7.763910294E-2
1.129128152E1,-6.553867459E-2,3.638076782E-2,5.284500122E-2
1.129625589E1,-8.802345395E-2,-9.131431580E-3,1.132869720E-1
1.130123025E1,-5.843913555E-2,1.654911041E-2,2.450990677E-2
1.130620462E1,-8.343914151E-2,1.840972900E-2,4.977989197E-2
1.131117898E1,-1.011385024E-1,1.789665222E-2,9.844779968E-2
1.131615335E1,-6.677225232E-2,-6.216049194E-3,7.825660706E-2
1.132112772E1,-1.035453677E-1,5.950927734E-4,7.716608047E-2
1.132610208E1,-9.050765634E-2,3.096866608E-2,8.790922165E-2
1.133107644E1,-1.130178273E-1,-2.648353577E-3,8.860111237E-3
1.133605081E1,-3.381627798E-2,-1.473999023E-2,8.154392242E-2
1.134102518E1,-7.813319564E-2,-1.495075226E-2,5.209684372E-2
1.134599954E1,-1.529041827E-1,6.062507629E-3,6.536340714E-2
1.135100442E1,-3.353631496E-2,-8.532524109E-3,1.947689056E-2
1.135597879E1,-7.323557138E-2,-2.772331238E-2,8.491802216E-2
1.136092264E1,-8.878704906E-2,4.825592041E-4,1.285896301E-1
1.136592752E1,-8.764100075E-2,2.372837067E-2,8.218765259E-2
1.137090188E1,-7.012671232E-2,1.369380951E-2,1.872081757E-1
1.137587625E1,-1.047444642E-1,8.445739746E-3,1.497006416E-1
1.138085062E1,-6.113031507E-2,5.285453796E-2,1.621260643E-1
1.138582498E1,-9.333279729E-2,7.232666016E-3,1.013174057E-1
1.139079935E1,-6.146162748E-2,-1.783370972E-4,9.538221359E-2
1.139577371E1,-8.423325419E-2,-2.788543701E-3,5.411672592E-2
1.140074808E1,-3.840383887E-2,-2.192211151E-2,4.149723053E-2
1.140572244E1,-4.009374976E-2,3.973007202E-3,1.305065155E-1
1.141069681E1,-1.809060574E-2,-1.045799255E-2,1.645011902E-1
1.141570169E1,-5.062064528E-2,3.426361084E-2,9.909629822E-2
1.142064554E1,-5.710572004E-2,1.015663147E-2,1.121468544E-1
1.142561990E1,-8.487099409E-2,5.130767822E-3,3.066635132E-2
1.143068582E1,9.125173092E-4,1.434421539E-2,1.033434868E-1
1.143559915E1,-3.200176358E-2,1.646041870E-2,1.282806396E-1
1.144057352E1,-2.214735746E-2,3.277587891E-2,1.672425270E-1
1.144554788E1,1.698493958E-3,-7.699966431E-3,1.421475410E-1
1.145052225E1,-5.262616277E-2,-2.967834473E-3,1.314563751E-1
1.145549661E1,-7.821154594E-2,-5.356788635E-3,7.364511490E-2
1.146047098E1,-6.825864315E-3,-1.248741150E-2,1.460957527E-1
1.146544534E1,-2.338638902E-2,6.424903870E-3,7.633209229E-2
1.147041971E1,-5.162897706E-2,-7.905960083E-4,1.251735687E-1
1.147539407E1,-8.844763041E-3,3.796577454E-3,1.357636452E-1
1.148036844E1,-4.667031765E-2,2.249050140E-2,1.651263237E-1
1.148534280E1,-7.713899016E-2,-3.763198853E-3,1.117029190E-1
1.149031717E1,-3.892290592E-2,-4.158306122E-2,1.555328369E-1
1.149529153E1,-5.528420210E-2,-2.483558655E-2,6.439065933E-2
1.150026590E1,-6.207281351E-2,3.660297394E-2,1.274175644E-1
1.150524026E1,-6.169798970E-2,5.508422852E-3,1.946921349E-1
1.151021463E1,-3.770092130E-2,2.190399170E-2,1.434020996E-1
1.151518899E1,-3.982484341E-2,-4.205608368E-2,9.966993332E-2
1.152016336E1,-3.247749805E-2,5.543708801E-3,3.752040863E-2
1.152516824E1,-4.414126277E-2,-1.526832581E-3,5.381536484E-2
1.153014261E1,-3.686758876E-2,2.216720581E-2,2.987098694E-2
1.153511697E1,-1.075014472E-2,3.626155853E-2,8.171319962E-2
1.154006082E1,-6.270891428E-2,7.786750793E-3,1.520557404E-1
1.154503519E1,-5.520230532E-2,1.025676727E-2,1.392188072E-1
1.155004007E1,1.593157649E-2,-3.214550018E-2,8.164024353E-2
1.155501443E1,-1.983535290E-2,-3.360748291E-3,3.873157501E-2
1.155998880E1,8.411079645E-3,6.319999695E-3,9.535074234E-2
1.156496316E1,-2.021157742E-2,1.119899750E-2,1.396946907E-1
1.156990701E1,-6.084948778E-3,3.966140747E-2,1.010718346E-1
1.157491189E1,1.265114546E-2,6.531715393E-3,4.391098022E-2
1.157988626E1,7.666140795E-3,-2.717971802E-3,1.005287170E-1
1.158486063E1,2.161854506E-2,2.826118469E-2,1.212944984E-1
1.158983499E1,-4.248335958E-2,-1.144409180E-5,4.041099548E-2
1.159480936E1,5.687248707E-2,2.148437500E-2,1.773209572E-1
1.159978372E1,2.563494444E-2,-1.150989532E-2,9.353113174E-2
1.160475809E1,4.415336251E-2,-2.768993378E-2,6.239604950E-2
1.160973245E1,9.770691395E-4,-4.608249664E-2,7.875919342E-2
1.161470682E1,-7.027083635E-2,1.359462738E-2,6.668996811E-2
1.161968118E1,-4.654246569E-2,-1.222419739E-2,1.456832886E-2
1.162465555E1,3.837752342E-2,1.416206360E-2,3.613138199E-2
1.162962991E1,3.532853723E-2,1.916217804E-2,6.469297409E-2
1.163460428E1,3.234416246E-2,9.957313538E-3,9.773540497E-2
1.163957864E1,1.758742332E-2,1.973438263E-2,5.263090134E-2
1.164455301E1,3.592297435E-2,2.232837677E-2,4.092931747E-2
1.164952737E1,-1.209387183E-2,5.552864075E-2,1.509094238E-2
1.165453226E1,-3.080427647E-3,-5.948066711E-3,1.074218750E-2
1.165947610E1,4.369229078E-2,1.810169220E-2,3.951787949E-2
1.166445047E1,3.590902686E-2,2.781200409E-2,1.850557327E-2
1.166945535E1,-1.897215843E-2,-1.918697357E-2,3.074502945E-2
1.167442972E1,1.860275865E-2,2.156162262E-2,-2.082872391E-2
1.167940408E1,5.814161897E-2,-6.466865540E-3,8.149290085E-2
1.168437845E1,5.014017224E-2,2.003097534E-2,5.920410156E-3
1.168932230E1,5.171445012E-2,1.799964905E-2,7.735109329E-2
1.169432718E1,7.928830385E-2,4.434108734E-2,6.796169281E-2
1.169930154E1,6.884598732E-2,1.616668701E-2,2.087831497E-2
1.170427591E1,3.727063537E-2,-7.050514221E-3,6.388807297E-2
1.170925027E1,1.074822843E-1,6.122589111E-4,3.572177887E-2
1.171422464E1,8.737728000E-2,3.889656067E-2,-1.345682144E-2
1.171919900E1,8.157768846E-2,1.322746277E-3,-5.986595154E-2
1.172417337E1,6.863516569E-2,1.601123810E-2,7.447719574E-3
1.172914773E1,1.076936722E-1,-4.850387573E-3,-2.024459839E-2
1.173418313E1,1.110581160E-1,-6.666183472E-3,5.141925812E-2
1.173909647E1,6.017631292E-2,-1.357078552E-3,5.878305435E-2
1.174407083E1,1.018090248E-1,5.582618713E-2,-1.655483246E-2
1.174904520E1,8.641082048E-2,-7.916450500E-3,-1.580476761E-2
1.175401956E1,1.111722589E-1,4.213905334E-2,1.558208466E-2
1.175899392E1,1.002601683E-1,2.057075500E-3,4.196500778E-2
1.176396829E1,1.084133089E-1,3.074836731E-2,-1.924037933E-2
1.176894266E1,9.058287740E-2,2.375507355E-2,-4.929971695E-2
1.177391702E1,1.130193174E-1,2.626037598E-2,-4.842424393E-2
1.177889139E1,6.688553095E-2,6.655216217E-2,-9.944391251E-2
1.178386575E1,1.391698122E-1,1.684761047E-2,-6.500673294E-2
1.178884012E1,9.982728958E-2,5.257701874E-2,-9.555816650E-3
1.179384500E1,9.860968590E-2,4.314327240E-2,-5.609083176E-2
1.179878885E1,9.981217980E-2,7.389450073E-2,-2.909469604E-2
1.180379373E1,1.269159913E-1,2.927780151E-3,-3.531312943E-2
1.180873758E1,5.693185329E-2,-1.319885254E-3,-5.087614059E-2
1.181371194E1,1.456657350E-1,3.932952881E-3,-6.627941132E-2
1.181871683E1,1.109738052E-1,-1.443958282E-2,-2.487325668E-2
1.182369119E1,1.569225192E-1,4.997920990E-2,-4.752874374E-2
1.182866556E1,1.506014466E-1,2.884387970E-2,-1.007347107E-1
1.183363992E1,9.941738844E-2,4.563331604E-2,-6.854057312E-2
1.183861429E1,1.358765662E-1,8.869171143E-4,-3.899431229E-2
1.184358865E1,7.050812244E-2,1.546859741E-2,-8.058547974E-2
1.184856302E1,1.238105893E-1,4.879379272E-2,-9.589529037E-2
1.185353738E1,9.175375104E-2,1.570701599E-2,-1.040492058E-1
1.185851175E1,1.048003137E-1,5.363559723E-2,-9.098863602E-2
1.186348611E1,9.639465809E-2,3.453636169E-2,-1.536455154E-1
1.186846048E1,7.853773236E-2,1.085472107E-2,-3.639793396E-2
1.187343484E1,5.614760518E-2,1.331710815E-2,-1.420474052E-1
1.187840921E1,5.754387379E-2,5.826759338E-2,-1.382074356E-1
1.188338357E1,6.832030416E-2,3.678512573E-2,-1.437911987E-1
1.188835794E1,7.668599486E-2,1.310157776E-2,-4.785108566E-2
1.189333230E1,9.208911657E-2,4.148960114E-2,-9.677982330E-2
1.189830667E1,7.902300358E-2,4.603672028E-2,-1.476602554E-1
1.190328104E1,4.950204492E-2,3.406143188E-2,-1.060023308E-1
1.190825540E1,2.492797375E-2,2.690696716E-2,-1.071801186E-1
1.191322976E1,3.832745552E-2,-1.089477539E-2,-9.420967102E-2
1.191820413E1,2.330282331E-2,-1.172065735E-3,-1.568880081E-1
1.192317850E1,4.151046276E-2,2.501392365E-2,-8.919143677E-2
1.192815286E1,3.125953674E-2,4.866123199E-2,-3.617191315E-2
1.193312723E1,4.227426648E-2,2.962017059E-2,-5.440807343E-2
1.193813211E1,5.917459726E-3,2.484226227E-2,-6.548309326E-2
1.194310647E1,2.416536212E-2,2.950668335E-2,-1.213679314E-1
1.194808084E1,2.571770549E-2,1.522827148E-2,-3.753805161E-2
1.195305520E1,2.484604716E-2,3.407478333E-2,-9.372997284E-2
1.195799905E1,-3.264304996E-2,3.148078918E-2,-8.340978622E-2
1.196300394E1,1.656958461E-2,2.180862427E-2,-1.015253067E-1
1.196797830E1,2.050057054E-2,4.994487762E-2,-1.171803474E-1
1.197295267E1,3.388619423E-2,3.533840179E-2,-7.607793808E-2
1.197792703E1,1.170679927E-2,5.860137939E-2,-9.907722473E-2
1.198290140E1,1.087787747E-2,1.791572571E-2,-8.177614212E-2
1.198787576E1,-3.012230992E-2,1.764106750E-2,-7.177114487E-2
1.199285013E1,-3.781810403E-2,4.561614990E-2,-8.791351318E-2
1.199782449E1,-1.955395937E-2,7.240295410E-3,-9.450340271E-2
1.200279886E1,-3.921642900E-2,3.055763245E-2,-1.860203743E-1
1.200777322E1,-3.509542346E-2,2.299213409E-2,-9.501409531E-2
1.201274759E1,-9.710487723E-2,8.388519287E-3,-8.032846451E-2
1.201772195E1,-6.426027417E-2,2.221202850E-2,-4.926300049E-2
1.202269632E1,-6.021580100E-2,1.465129852E-2,-1.058173180E-1
1.202767068E1,-9.873497486E-2,1.655673981E-2,-1.170988083E-1
1.203264505E1,-1.403445005E-2,2.314949036E-2,-9.999036789E-2
1.203771097E1,-5.505380034E-2,2.495861053E-2,-1.585774422E-1
1.204262430E1,-9.098607302E-2,-2.046871185E-2,-1.246285439E-1
1.204756814E1,-6.303328276E-2,2.886199951E-2,-1.500229836E-1
1.205254251E1,-1.180589497E-1,5.411529541E-2,-1.044611931E-1
1.205754739E1,-1.088483930E-1,4.368877411E-2,-1.537809372E-1
1.206252176E1,-1.420786977E-1,7.366180420E-3,-1.484255791E-1
1.206749612E1,-1.136093438E-1,3.033828735E-2,-9.593391418E-2
1.207247049E1,-1.443912089E-1,-2.243900299E-2,-1.642932892E-1
1.207744485E1,-1.206327379E-1,2.908992767E-2,-1.990332603E-1
1.208241922E1,-1.041624844E-1,-4.807472229E-3,-1.013140678E-1
1.208739358E1,-1.185563505E-1,4.653739929E-2,-8.469009399E-2
1.209236795E1,-1.682843268E-1,-2.055454254E-2,-1.437168121E-1
1.209734231E1,-1.397504210E-1,1.441383362E-2,-1.007480621E-1
1.210231668E1,-1.586620510E-1,-2.844810486E-3,-1.667270660E-1
1.210729104E1,-1.372184753E-1,-3.417968750E-3,-1.495184898E-1
1.211226541E1,-9.935000539E-2,1.015758514E-2,-1.372036934E-1
1.211723978E1,-6.655731797E-2,1.177787781E-2,-3.533792496E-2
1.212221414E1,-8.847478032E-2,-2.442550659E-2,-3.114748001E-2
1.212718851E1,-1.409569085E-1,1.283073425E-2,-1.356005669E-1
1.213216287E1,-9.147262573E-2,1.200866699E-2,-1.660070419E-1
1.213713724E1,-9.188729525E-2,-1.475238800E-2,-8.519172668E-2
1.214214212E1,-7.104620337E-2,-3.183364868E-2,-9.237146378E-2
1.214711648E1,-3.871816397E-2,-6.299972534E-3,1.380109787E-2
1.215209085E1,-7.527962327E-2,7.629394531E-5,5.764675140E-2
1.215706522E1,-6.433102489E-2,-3.063201904E-3,1.139974594E-2
1.216203958E1,-5.808687210E-2,1.978778839E-2,-7.224035263E-2
1.216698343E1,-9.664434195E-2,2.354812622E-2,-1.357650757E-2
1.217198831E1,-3.577268124E-2,2.962779999E-2,-3.331041336E-2
1.217696268E1,-7.230174541E-2,-3.989601135E-2,-1.276350021E-2
1.218193704E1,-9.210199118E-2,-2.390003204E-2,-8.957386017E-3
1.218691141E1,-5.750927329E-2,-1.748085022E-2,5.147314072E-2
1.219188577E1,-2.325487137E-2,-1.581764221E-2,4.533004761E-2
1.219686014E1,-1.764312387E-2,3.300189972E-2,2.738332748E-2
1.220183450E1,-7.590946555E-2,-1.777076721E-2,4.966592789E-2
1.220680887E1,-3.935289383E-2,-6.747245789E-3,8.030414581E-3
1.221178323E1,-4.559072852E-2,-1.706027985E-2,7.296705246E-2
1.221675760E1,-2.110034227E-2,5.798339844E-3,5.715227127E-2
1.222173196E1,-2.278554440E-2,-3.286933899E-2,6.984567642E-2
1.222670633E1,-5.282872915E-2,-2.779006958E-3,5.172109604E-2
1.223168069E1,-8.510681987E-2,-2.725219727E-2,3.608751297E-2
1.223668558E1,-8.411496878E-2,3.862380981E-4,4.416084290E-2
1.224165994E1,-1.693797112E-2,-5.285263062E-3,5.448007584E-2
1.224663431E1,-9.226769209E-3,-5.102157593E-2,1.213846207E-1
1.225160867E1,-6.233096123E-3,-2.788257599E-2,1.122388840E-1
1.225658304E1,1.372247934E-3,-2.382087708E-2,3.471517563E-2
1.226155740E1,-2.195638418E-2,-3.391742706E-2,8.064460754E-2
1.226653177E1,-5.222624540E-2,-2.974605560E-2,6.484603882E-2
1.227150613E1,-5.381315947E-2,-4.217147827E-2,7.745075226E-2
1.227648050E1,-3.399798274E-2,-4.738998413E-2,1.725902557E-1
1.228145486E1,-1.430809498E-2,-2.655887604E-2,1.513190269E-1
1.228642923E1,2.767354250E-3,-8.263587952E-3,8.301496506E-2
1.229140359E1,7.748633623E-3,-6.606101990E-3,2.112622261E-1
1.229640848E1,-5.349954963E-2,-4.267692566E-2,1.543927193E-1
1.230138284E1,-9.427964687E-4,-2.651119232E-2,2.089481354E-1
1.230635721E1,2.045845985E-2,-4.350948334E-2,2.253046036E-1
1.231133157E1,1.507043839E-3,-3.670120239E-2,2.274384499E-1
1.231630594E1,6.290253997E-2,-3.937339783E-2,1.729269028E-1
1.232128030E1,3.407999873E-2,-4.670619965E-2,2.086200714E-1
1.232625467E1,7.900893688E-4,9.816169739E-3,2.700567245E-1
1.233122903E1,3.191500902E-3,1.867866516E-2,1.822924614E-1
1.233617288E1,-6.243348122E-3,-1.971912384E-2,1.920733452E-1
1.234120828E1,3.863069415E-2,-3.493309021E-3,1.923475266E-1
1.234612161E1,3.608641028E-2,-4.402256012E-2,2.375044823E-1
1.235109598E1,5.254399776E-2,1.260375977E-2,2.020668983E-1
1.235610086E1,3.111618757E-2,-4.217052460E-2,3.274636269E-1
1.236107522E1,6.888017058E-2,1.450061798E-2,2.795500755E-1
1.236604959E1,8.744335175E-2,-1.661872864E-2,2.698326111E-1
1.237102396E1,4.449474812E-2,-1.206684113E-2,2.672801018E-1
1.237599832E1,8.929559588E-2,-2.169513702E-2,2.411684990E-1
1.238097269E1,1.125122309E-1,-1.469993591E-2,2.861137390E-1
1.238594705E1,9.538081288E-2,-1.478576660E-2,2.150931358E-1
1.239092142E1,7.831370831E-2,-2.663421631E-2,2.698273659E-1
1.239589578E1,1.203132272E-1,-2.420234680E-2,2.816429138E-1
1.240087015E1,8.885037899E-2,-5.246162415E-3,2.768592834E-1
1.240587503E1,8.605951071E-2,-5.014133453E-2,3.052134514E-1
1.241084939E1,1.210035086E-1,-2.612876892E-2,2.413716316E-1
1.241582376E1,1.201976836E-1,-7.543659210E-2,2.560353279E-1
1.242079813E1,1.052412391E-1,7.772445679E-4,3.083467484E-1
1.242577249E1,1.376072466E-1,-3.920555115E-3,2.445306778E-1
1.243074686E1,1.649636030E-1,1.746559143E-2,2.804918289E-1
1.243572122E1,1.071119308E-1,-3.718376160E-3,2.407417297E-1
1.244069559E1,1.607198715E-1,-4.358959198E-2,2.957711220E-1
1.244566995E1,1.430709064E-1,-3.825759888E-2,2.701091766E-1
1.245067483E1,9.962874651E-2,-2.350616455E-2,2.564897537E-1
1.245564920E1,1.533836424E-1,-2.538299561E-2,2.217593193E-1
1.246062356E1,1.477475762E-1,-1.236915588E-3,2.274971008E-1
1.246556741E1,1.611252427E-1,-5.560874939E-3,2.521433830E-1
1.247057230E1,2.523319423E-1,-3.811073303E-2,2.766666412E-1
1.247554666E1,1.776158810E-1,-1.135826111E-2,2.679576874E-1
1.248052103E1,1.743250489E-1,-8.432388306E-3,2.782068253E-1
1.248549539E1,1.427077055E-1,-2.673625946E-2,2.695393562E-1
1.249046976E1,1.916307956E-1,-3.538417816E-2,2.161707878E-1
1.249544412E1,2.024287581E-1,-4.391956329E-2,1.703777313E-1
1.250041849E1,2.014120966E-1,-3.111934662E-2,2.430167198E-1
1.250539285E1,2.240741551E-1,1.228237152E-2,2.513399124E-1
1.251036722E1,2.040186077E-1,-6.052017212E-3,2.053012848E-1
1.251534158E1,2.076968253E-1,-6.666183472E-4,1.784806252E-1
1.252031595E1,1.712401658E-1,2.117919922E-2,1.235303879E-1
1.252529031E1,1.586417705E-1,-1.851272583E-2,1.564030647E-1
1.253026468E1,1.507544369E-1,-1.536655426E-2,5.211544037E-2
1.253526956E1,1.948344857E-1,-2.640533447E-2,1.375465393E-1
1.254024392E1,1.134295613E-1,-4.679775238E-2,1.844925880E-1
1.254521829E1,1.790008992E-1,2.742004395E-2,8.235645294E-2
1.255019266E1,6.934614480E-2,-2.826690674E-3,3.774642944E-2
1.255513650E1,9.280161560E-2,4.942893982E-3,3.599119186E-2
1.256014139E1,1.702667475E-1,-8.588790894E-3,1.074404716E-1
1.256511575E1,7.001799345E-2,-2.673244476E-2,1.068973541E-2
1.257009012E1,1.358491182E-1,-2.195358276E-3,1.865959167E-2
1.257506448E1,1.704682410E-2,-3.447628021E-2,2.897310257E-2
1.258003885E1,1.022556722E-1,2.559280396E-2,-3.159236908E-2
1.258501321E1,-1.393201947E-2,-3.996753693E-2,-2.558279037E-2
1.258998758E1,1.947714388E-2,3.895568848E-2,-3.172397614E-3
